timestamp,query_type,hit,latency_ms,zone,cache_key
1780532460627,q5,1,1,Z2,N/A
1780532460639,q5,1,0,Z3,N/A
1780532460648,q4,0,6,Z3,N/A
1780532460651,q5,1,1,Z2,N/A
1780532460653,q5,1,0,Z1,N/A
1780532460655,q3,1,0,Z4,N/A
1780532460658,q5,1,0,Z4,N/A
1780532460667,q4,0,7,Z4,N/A
1780532460678,q3,0,3,Z2,N/A
1780532460681,q3,1,0,Z4,N/A
1780532461632,q1,0,4,Z2,N/A
1780532461641,q3,0,2,Z1,N/A
1780532461643,q3,1,0,Z1,N/A
1780532461646,q3,0,2,Z5,N/A
1780532461647,q5,1,0,Z4,N/A
1780532461649,q2,1,0,Z3,N/A
1780532461654,q4,0,3,Z2,N/A
1780532461658,q1,0,3,Z5,N/A
1780532461664,q4,0,4,Z2,N/A
1780532461666,q5,1,0,Z5,N/A
1780532462625,q5,1,0,Z1,N/A
1780532462633,q3,1,0,Z2,N/A
1780532462636,q3,1,0,Z1,N/A
1780532462642,q4,0,4,Z4,N/A
1780532462647,q3,0,4,Z3,N/A
1780532462650,q1,1,0,Z3,N/A
1780532462659,q4,0,5,Z4,N/A
1780532462660,q5,1,0,Z2,N/A
1780532462662,q1,1,0,Z2,N/A
1780532462664,q1,1,0,Z3,N/A
1780532463636,q1,0,9,Z3,N/A
1780532463652,q4,0,5,Z1,N/A
1780532463655,q1,1,0,Z4,N/A
1780532463661,q3,0,5,Z3,N/A
1780532463668,q2,0,5,Z4,N/A
1780532463675,q1,0,5,Z3,N/A
1780532463677,q5,1,0,Z2,N/A
1780532463683,q1,0,4,Z2,N/A
1780532463691,q4,0,4,Z1,N/A
1780532463693,q5,1,1,Z5,N/A
1780532464635,q3,1,0,Z2,N/A
1780532464653,q3,1,1,Z3,N/A
1780532464656,q1,1,1,Z1,N/A
1780532464664,q4,0,6,Z3,N/A
1780532464670,q4,0,4,Z2,N/A
1780532464678,q2,0,6,Z1,N/A
1780532464683,q1,0,4,Z2,N/A
1780532464693,q2,0,5,Z5,N/A
1780532464697,q5,1,1,Z1,N/A
1780532464701,q5,1,1,Z1,N/A
1780532465628,q3,1,0,Z1,N/A
1780532465644,q3,0,7,Z5,N/A
1780532465646,q1,1,0,Z1,N/A
1780532465653,q2,0,4,Z3,N/A
1780532465656,q2,1,0,Z5,N/A
1780532465658,q3,1,0,Z1,N/A
1780532465672,q2,0,4,Z2,N/A
1780532465681,q4,0,7,Z3,N/A
1780532465683,q3,1,0,Z4,N/A
1780532465690,q4,0,6,Z5,N/A
1780532466628,q5,1,0,Z3,N/A
1780532466641,q4,0,7,Z4,N/A
1780532466649,q4,0,6,Z5,N/A
1780532466652,q5,1,1,Z2,N/A
1780532466654,q5,1,0,Z1,N/A
1780532466655,q2,1,1,Z5,N/A
1780532466662,q4,0,4,Z1,N/A
1780532466671,q2,0,3,Z1,N/A
1780532466675,q2,0,2,Z4,N/A
1780532466682,q4,0,5,Z4,N/A
1780532467626,q5,1,0,Z4,N/A
1780532467638,q4,0,6,Z4,N/A
1780532467640,q2,1,0,Z3,N/A
1780532467644,q2,0,2,Z2,N/A
1780532467646,q5,1,1,Z3,N/A
1780532467647,q5,1,1,Z4,N/A
1780532467649,q5,1,0,Z3,N/A
1780532467650,q2,1,1,Z2,N/A
1780532467654,q3,1,0,Z2,N/A
1780532467656,q3,1,0,Z1,N/A
1780532468626,q2,1,1,Z3,N/A
1780532468632,q5,1,0,Z3,N/A
1780532468634,q3,1,0,Z5,N/A
1780532468636,q5,1,0,Z3,N/A
1780532468640,q3,0,3,Z4,N/A
1780532468642,q3,1,0,Z5,N/A
1780532468644,q2,1,0,Z1,N/A
1780532468646,q4,1,0,Z1,N/A
1780532468651,q5,1,0,Z1,N/A
1780532468653,q1,1,0,Z4,N/A
1780532469755,q5,1,0,Z5,N/A
1780532469756,q3,1,1,Z5,N/A
1780532469758,q5,1,0,Z5,N/A
1780532469772,q5,1,0,Z5,N/A
1780532469775,q1,1,1,Z5,N/A
1780532470628,q5,1,0,Z4,N/A
1780532470667,q3,1,0,Z2,N/A
1780532470669,q1,1,0,Z1,N/A
1780532470670,q4,1,0,Z4,N/A
1780532470671,q3,1,0,Z3,N/A
1780532470676,q3,1,0,Z1,N/A
1780532471650,q1,1,0,Z2,N/A
1780532471652,q4,1,0,Z3,N/A
1780532471654,q2,1,0,Z4,N/A
1780532471655,q1,1,0,Z1,N/A
1780532471656,q1,1,1,Z1,N/A
1780532471658,q2,1,0,Z2,N/A
1780532471660,q5,1,0,Z4,N/A
1780532472627,q5,1,0,Z5,N/A
1780532472633,q5,1,0,Z3,N/A
1780532472636,q1,1,0,Z5,N/A
1780532472637,q5,1,1,Z3,N/A
1780532472650,q2,1,0,Z4,N/A
1780532472652,q1,1,0,Z1,N/A
1780532472656,q3,1,0,Z1,N/A
1780532473627,q5,1,0,Z3,N/A
1780532473633,q1,1,0,Z5,N/A
1780532473637,q5,1,0,Z3,N/A
1780532473645,q4,1,0,Z3,N/A
1780532473652,q5,1,0,Z5,N/A
1780532473654,q5,1,0,Z2,N/A
1780532473658,q5,1,0,Z1,N/A
1780532474628,q1,1,0,Z3,N/A
1780532474642,q3,1,0,Z2,N/A
1780532474649,q5,1,1,Z2,N/A
1780532474651,q4,1,0,Z4,N/A
1780532474653,q3,1,0,Z5,N/A
1780532474663,q1,1,0,Z1,N/A
1780532474665,q1,1,0,Z2,N/A
1780532475645,q1,1,0,Z5,N/A
1780532475673,q5,1,0,Z5,N/A
1780532475689,q5,1,0,Z4,N/A
1780532475692,q3,1,0,Z1,N/A
1780532475694,q5,1,0,Z4,N/A
1780532476650,q3,1,0,Z2,N/A
1780532476672,q5,1,0,Z1,N/A
1780532477629,q5,1,1,Z5,N/A
1780532477634,q1,1,0,Z5,N/A
1780532477644,q5,1,0,Z4,N/A
1780532477650,q5,1,0,Z2,N/A
1780532477652,q3,1,0,Z5,N/A
1780532477663,q5,1,1,Z1,N/A
1780532478648,q2,1,0,Z3,N/A
1780532478649,q1,1,1,Z2,N/A
1780532478651,q1,1,0,Z1,N/A
1780532478652,q4,1,0,Z2,N/A
1780532478663,q5,1,0,Z4,N/A
1780532479644,q5,1,0,Z4,N/A
1780532479646,q5,1,0,Z3,N/A
1780532479647,q2,1,0,Z1,N/A
1780532479649,q3,1,0,Z5,N/A
1780532479651,q3,1,0,Z2,N/A
1780532479653,q5,1,1,Z4,N/A
1780532479655,q5,1,0,Z3,N/A
1780532480630,q3,1,1,Z2,N/A
1780532480667,q1,1,0,Z4,N/A
1780532480668,q1,1,0,Z3,N/A
1780532480676,q5,1,0,Z2,N/A
1780532481628,q3,1,0,Z1,N/A
1780532481635,q3,1,0,Z4,N/A
1780532481643,q5,1,0,Z4,N/A
1780532481645,q2,1,0,Z5,N/A
1780532481656,q2,1,0,Z5,N/A
1780532481661,q5,1,1,Z3,N/A
1780532482630,q4,1,0,Z3,N/A
1780532482641,q2,1,0,Z3,N/A
1780532482658,q1,0,15,Z2,N/A
1780532482665,q2,0,5,Z4,N/A
1780532482667,q1,1,1,Z2,N/A
1780532482668,q3,1,0,Z1,N/A
1780532482670,q3,1,0,Z1,N/A
1780532482671,q2,1,1,Z2,N/A
1780532482672,q5,1,0,Z1,N/A
1780532482679,q4,0,5,Z2,N/A
1780532483629,q1,1,0,Z2,N/A
1780532483643,q1,0,5,Z2,N/A
1780532483644,q5,1,1,Z3,N/A
1780532483652,q4,0,6,Z4,N/A
1780532483654,q3,1,0,Z5,N/A
1780532483656,q5,1,1,Z5,N/A
1780532483664,q4,0,7,Z5,N/A
1780532483666,q1,1,0,Z2,N/A
1780532483673,q4,0,5,Z1,N/A
1780532483679,q4,0,4,Z2,N/A
1780532484631,q5,1,0,Z5,N/A
1780532484639,q5,1,1,Z2,N/A
1780532484641,q5,1,0,Z1,N/A
1780532484647,q3,0,4,Z4,N/A
1780532484651,q3,0,3,Z5,N/A
1780532484652,q3,1,1,Z1,N/A
1780532484656,q2,0,3,Z1,N/A
1780532484658,q1,1,0,Z1,N/A
1780532484663,q4,0,4,Z2,N/A
1780532484665,q3,1,0,Z5,N/A
1780532485629,q3,1,0,Z2,N/A
1780532485637,q5,1,1,Z2,N/A
1780532485644,q4,0,5,Z1,N/A
1780532485650,q4,0,4,Z4,N/A
1780532485653,q2,1,1,Z1,N/A
1780532485656,q3,1,1,Z5,N/A
1780532485658,q5,1,0,Z3,N/A
1780532485661,q4,1,1,Z4,N/A
1780532485662,q4,1,0,Z1,N/A
1780532485667,q5,1,0,Z1,N/A
1780532486629,q1,1,1,Z2,N/A
1780532486635,q3,1,0,Z5,N/A
1780532486642,q1,1,1,Z5,N/A
1780532486644,q3,1,0,Z2,N/A
1780532486645,q5,1,1,Z5,N/A
1780532486650,q3,0,3,Z5,N/A
1780532486652,q2,1,0,Z2,N/A
1780532486658,q1,0,4,Z2,N/A
1780532486659,q4,1,1,Z1,N/A
1780532486664,q1,1,0,Z1,N/A
1780532487629,q2,1,0,Z1,N/A
1780532487634,q2,1,0,Z5,N/A
1780532487640,q4,0,4,Z1,N/A
1780532487642,q2,1,0,Z1,N/A
1780532487643,q2,1,0,Z3,N/A
1780532487644,q1,1,1,Z2,N/A
1780532487646,q5,1,0,Z4,N/A
1780532487647,q5,1,0,Z1,N/A
1780532487650,q2,0,2,Z1,N/A
1780532487651,q1,1,0,Z2,N/A
1780532488629,q3,1,1,Z4,N/A
1780532488637,q2,0,3,Z5,N/A
1780532488639,q5,1,0,Z5,N/A
1780532488640,q2,1,1,Z3,N/A
1780532488642,q2,1,0,Z2,N/A
1780532488646,q4,0,3,Z4,N/A
1780532488652,q4,0,4,Z4,N/A
1780532488653,q5,1,0,Z1,N/A
1780532488654,q5,1,0,Z3,N/A
1780532488658,q1,0,2,Z4,N/A
1780532489630,q3,1,1,Z1,N/A
1780532489636,q1,1,0,Z4,N/A
1780532489638,q1,1,0,Z2,N/A
1780532489639,q3,1,1,Z2,N/A
1780532489643,q1,0,2,Z5,N/A
1780532489646,q1,0,3,Z4,N/A
1780532489650,q2,0,2,Z2,N/A
1780532489651,q4,1,1,Z4,N/A
1780532489655,q3,0,2,Z4,N/A
1780532489656,q5,1,1,Z4,N/A
1780532490639,q2,0,7,Z1,N/A
1780532490645,q5,1,0,Z2,N/A
1780532490652,q4,0,5,Z2,N/A
1780532490654,q5,1,0,Z1,N/A
1780532490657,q2,1,0,Z1,N/A
1780532490659,q3,1,0,Z2,N/A
1780532490666,q4,0,5,Z5,N/A
1780532490668,q1,1,1,Z5,N/A
1780532490675,q4,0,5,Z1,N/A
1780532490681,q4,0,4,Z5,N/A
1780532491635,q4,0,7,Z4,N/A
1780532491639,q5,1,0,Z1,N/A
1780532491640,q5,1,1,Z2,N/A
1780532491642,q4,1,0,Z1,N/A
1780532491643,q5,1,0,Z2,N/A
1780532491644,q5,1,1,Z2,N/A
1780532491649,q3,0,3,Z5,N/A
1780532491651,q2,1,0,Z1,N/A
1780532491656,q2,1,3,Z4,N/A
1780532491658,q3,1,0,Z5,N/A
1780532492628,q1,1,1,Z1,N/A
1780532492635,q3,1,0,Z4,N/A
1780532492641,q4,0,4,Z1,N/A
1780532492646,q4,0,4,Z4,N/A
1780532492647,q2,1,0,Z4,N/A
1780532492652,q4,0,4,Z4,N/A
1780532492656,q4,0,4,Z5,N/A
1780532492661,q4,0,3,Z5,N/A
1780532492662,q1,1,0,Z4,N/A
1780532492666,q2,0,3,Z2,N/A
1780532493627,q5,1,0,Z4,N/A
1780532493632,q2,1,0,Z2,N/A
1780532493633,q2,1,0,Z1,N/A
1780532493635,q5,1,0,Z2,N/A
1780532493639,q4,0,4,Z5,N/A
1780532493643,q3,0,2,Z2,N/A
1780532493647,q2,0,2,Z1,N/A
1780532493651,q1,0,3,Z2,N/A
1780532493652,q5,1,0,Z3,N/A
1780532493656,q5,1,0,Z5,N/A
1780532494632,q4,0,5,Z4,N/A
1780532494636,q5,1,0,Z1,N/A
1780532494640,q3,0,2,Z1,N/A
1780532494644,q3,0,2,Z5,N/A
1780532494651,q4,0,6,Z3,N/A
1780532494653,q1,1,0,Z5,N/A
1780532494658,q3,0,4,Z2,N/A
1780532494659,q5,1,0,Z2,N/A
1780532494661,q2,1,0,Z2,N/A
1780532494663,q2,1,0,Z3,N/A
1780532495628,q3,1,1,Z1,N/A
1780532495635,q5,1,0,Z2,N/A
1780532495636,q1,1,0,Z4,N/A
1780532495638,q5,1,0,Z3,N/A
1780532495639,q4,1,0,Z4,N/A
1780532495642,q2,1,0,Z3,N/A
1780532495643,q3,1,1,Z3,N/A
1780532495645,q3,1,0,Z4,N/A
1780532495647,q3,1,0,Z5,N/A
1780532495648,q3,1,0,Z4,N/A
1780532496628,q3,1,1,Z1,N/A
1780532496638,q4,0,4,Z5,N/A
1780532496645,q4,0,5,Z2,N/A
1780532496646,q1,1,1,Z3,N/A
1780532496651,q4,0,3,Z2,N/A
1780532496655,q3,0,2,Z2,N/A
1780532496661,q4,0,4,Z3,N/A
1780532496662,q4,1,1,Z4,N/A
1780532496666,q2,1,0,Z4,N/A
1780532496667,q1,1,0,Z4,N/A
1780532497627,q2,1,0,Z2,N/A
1780532497637,q4,0,5,Z3,N/A
1780532497642,q4,0,4,Z1,N/A
1780532497644,q2,1,0,Z2,N/A
1780532497645,q5,1,1,Z1,N/A
1780532497649,q4,0,3,Z5,N/A
1780532497651,q1,1,0,Z1,N/A
1780532497652,q1,1,0,Z5,N/A
1780532497657,q4,0,3,Z2,N/A
1780532497658,q3,1,0,Z5,N/A
1780532498626,q3,1,0,Z5,N/A
1780532498633,q5,1,0,Z1,N/A
1780532498635,q4,1,0,Z1,N/A
1780532498636,q3,1,0,Z1,N/A
1780532498639,q3,1,1,Z2,N/A
1780532498640,q1,1,1,Z1,N/A
1780532498642,q4,1,0,Z5,N/A
1780532498644,q1,1,1,Z4,N/A
1780532498645,q3,1,0,Z1,N/A
1780532498647,q1,1,0,Z3,N/A
1780532499627,q1,1,1,Z4,N/A
1780532499636,q4,0,4,Z1,N/A
1780532499638,q5,1,0,Z1,N/A
1780532499642,q2,0,3,Z4,N/A
1780532499646,q2,0,3,Z2,N/A
1780532499647,q5,1,0,Z5,N/A
1780532499653,q4,0,4,Z5,N/A
1780532499654,q5,1,1,Z4,N/A
1780532499657,q3,0,3,Z5,N/A
1780532499659,q5,1,0,Z5,N/A
1780532500631,q1,0,6,Z4,N/A
1780532500637,q5,1,0,Z4,N/A
1780532500640,q2,1,0,Z4,N/A
1780532500642,q4,1,0,Z3,N/A
1780532500644,q1,1,0,Z3,N/A
1780532500645,q2,1,0,Z2,N/A
1780532500647,q4,1,0,Z3,N/A
1780532500651,q1,0,3,Z1,N/A
1780532500653,q3,1,0,Z5,N/A
1780532500658,q1,0,4,Z4,N/A
1780532501626,q2,1,1,Z5,N/A
1780532501634,q1,1,0,Z4,N/A
1780532501636,q1,1,0,Z5,N/A
1780532501638,q1,1,0,Z3,N/A
1780532501645,q4,0,6,Z5,N/A
1780532501649,q3,0,4,Z3,N/A
1780532501651,q5,1,0,Z1,N/A
1780532501653,q4,1,0,Z5,N/A
1780532501659,q4,0,5,Z4,N/A
1780532501660,q5,1,0,Z4,N/A
1780532502627,q5,1,1,Z5,N/A
1780532502634,q3,1,1,Z2,N/A
1780532502636,q5,1,0,Z5,N/A
1780532502637,q3,1,0,Z4,N/A
1780532502638,q4,1,0,Z4,N/A
1780532502643,q4,0,3,Z1,N/A
1780532502646,q2,0,3,Z1,N/A
1780532502652,q4,0,4,Z3,N/A
1780532502653,q5,1,1,Z3,N/A
1780532502655,q4,1,0,Z3,N/A
1780532503626,q5,1,1,Z4,N/A
1780532503632,q2,1,0,Z4,N/A
1780532503634,q5,1,0,Z4,N/A
1780532503637,q4,1,1,Z2,N/A
1780532503642,q2,0,4,Z3,N/A
1780532503643,q5,1,1,Z5,N/A
1780532503648,q4,0,3,Z4,N/A
1780532503652,q3,0,2,Z4,N/A
1780532503657,q1,1,0,Z1,N/A
1780532503659,q5,1,0,Z3,N/A
1780532504627,q3,1,0,Z1,N/A
1780532504633,q4,1,1,Z3,N/A
1780532504635,q5,1,0,Z1,N/A
1780532504637,q2,1,0,Z2,N/A
1780532504638,q2,1,1,Z2,N/A
1780532504640,q5,1,0,Z5,N/A
1780532504641,q1,1,1,Z4,N/A
1780532504642,q5,1,0,Z3,N/A
1780532504647,q4,0,3,Z2,N/A
1780532504648,q2,1,0,Z2,N/A
