timestamp,query_type,hit,latency_ms,zone,cache_key
1780532875237,q4,0,4,Z5,N/A
1780532875238,q1,1,1,Z4,N/A
1780532875242,q3,0,3,Z2,N/A
1780532875244,q1,1,0,Z4,N/A
1780532875245,q5,1,0,Z1,N/A
1780532875249,q5,1,1,Z5,N/A
1780532875251,q5,1,0,Z5,N/A
1780532875253,q5,1,0,Z2,N/A
1780532876230,q3,0,5,Z2,N/A
1780532876237,q1,1,0,Z2,N/A
1780532876243,q2,0,4,Z2,N/A
1780532876249,q4,0,6,Z1,N/A
1780532876252,q2,1,0,Z1,N/A
1780532876256,q1,0,3,Z5,N/A
1780532876264,q4,0,6,Z4,N/A
1780532876271,q4,0,5,Z2,N/A
1780532876277,q4,0,4,Z4,N/A
1780532876282,q2,1,0,Z2,N/A
1780532877229,q1,0,4,Z4,N/A
1780532877235,q3,1,0,Z3,N/A
1780532877241,q2,0,4,Z3,N/A
1780532877247,q4,0,4,Z2,N/A
1780532877254,q4,0,5,Z2,N/A
1780532877258,q1,0,2,Z1,N/A
1780532877266,q2,0,5,Z3,N/A
1780532877270,q3,0,2,Z5,N/A
1780532877271,q2,1,0,Z1,N/A
1780532877276,q4,0,3,Z1,N/A
1780532878225,q5,1,1,Z2,N/A
1780532878362,q3,1,0,Z2,N/A
1780532878369,q1,1,1,Z3,N/A
1780532878401,q3,1,0,Z3,N/A
1780532879232,q5,1,1,Z2,N/A
1780532879241,q2,1,0,Z5,N/A
1780532879244,q5,1,0,Z3,N/A
1780532879271,q5,1,0,Z5,N/A
1780532879273,q5,1,0,Z1,N/A
1780532879286,q1,1,0,Z5,N/A
1780532880227,q2,1,0,Z2,N/A
1780532880233,q5,1,0,Z5,N/A
1780532880235,q5,1,0,Z4,N/A
1780532880242,q5,1,1,Z4,N/A
1780532880243,q2,1,0,Z4,N/A
1780532881242,q5,1,0,Z3,N/A
1780532881250,q3,1,0,Z2,N/A
1780532881251,q2,1,0,Z4,N/A
1780532881259,q5,1,0,Z4,N/A
1780532881261,q1,1,0,Z3,N/A
1780532881262,q4,1,0,Z3,N/A
1780532882227,q2,1,0,Z2,N/A
1780532882241,q5,1,0,Z5,N/A
1780532882243,q2,1,0,Z3,N/A
1780532882244,q1,1,1,Z4,N/A
1780532882253,q2,1,0,Z4,N/A
1780532882257,q2,1,0,Z1,N/A
1780532882259,q5,1,0,Z3,N/A
1780532882261,q4,1,0,Z4,N/A
1780532883235,q3,1,1,Z4,N/A
1780532883237,q1,1,0,Z2,N/A
1780532883244,q3,1,0,Z1,N/A
1780532883263,q5,1,0,Z5,N/A
1780532884237,q2,1,0,Z4,N/A
1780532884239,q2,1,0,Z1,N/A
1780532884245,q5,1,0,Z5,N/A
1780532884247,q5,1,0,Z4,N/A
1780532884253,q5,1,0,Z5,N/A
1780532884254,q3,1,0,Z2,N/A
1780532884256,q5,1,0,Z2,N/A
1780532885237,q5,1,0,Z5,N/A
1780532885249,q4,1,0,Z2,N/A
1780532885251,q3,1,0,Z5,N/A
1780532885260,q1,1,0,Z1,N/A
1780532885262,q3,1,0,Z5,N/A
1780532885263,q2,1,0,Z2,N/A
1780532886227,q5,1,1,Z1,N/A
1780532886234,q2,1,0,Z2,N/A
1780532886242,q2,1,0,Z3,N/A
1780532886258,q5,1,0,Z4,N/A
1780532886263,q1,1,0,Z4,N/A
1780532886271,q1,1,0,Z2,N/A
1780532887227,q1,1,0,Z1,N/A
1780532887232,q4,1,0,Z3,N/A
1780532887240,q5,1,0,Z1,N/A
1780532887242,q4,1,1,Z2,N/A
1780532887243,q3,1,0,Z3,N/A
1780532887245,q5,1,0,Z2,N/A
1780532887257,q2,1,0,Z1,N/A
1780532887259,q1,1,0,Z1,N/A
1780532888240,q5,1,0,Z3,N/A
1780532888242,q2,1,0,Z4,N/A
1780532888250,q5,1,0,Z3,N/A
1780532888257,q5,1,0,Z2,N/A
1780532888258,q3,1,1,Z3,N/A
1780532888266,q3,1,0,Z5,N/A
1780532889226,q5,1,0,Z5,N/A
1780532889238,q5,1,0,Z3,N/A
1780532889249,q5,1,0,Z4,N/A
1780532889250,q5,1,0,Z5,N/A
1780532889256,q5,1,1,Z3,N/A
1780532890226,q3,1,0,Z3,N/A
1780532890232,q2,1,0,Z4,N/A
1780532890239,q2,1,1,Z5,N/A
1780532890240,q1,1,0,Z5,N/A
1780532890242,q5,1,0,Z1,N/A
1780532890253,q5,1,0,Z3,N/A
1780532891227,q5,1,0,Z3,N/A
1780532891233,q1,1,0,Z4,N/A
1780532891234,q2,1,0,Z4,N/A
1780532891236,q1,1,0,Z3,N/A
1780532891237,q4,1,0,Z5,N/A
1780532891238,q2,1,0,Z2,N/A
1780532891240,q2,1,0,Z3,N/A
1780532891241,q5,1,0,Z4,N/A
1780532891242,q2,1,0,Z3,N/A
1780532892226,q2,1,0,Z5,N/A
1780532892231,q3,1,0,Z5,N/A
1780532892233,q5,1,0,Z2,N/A
1780532892235,q1,1,0,Z4,N/A
1780532892243,q5,1,1,Z1,N/A
1780532892245,q3,1,1,Z5,N/A
1780532892247,q2,1,0,Z1,N/A
1780532892249,q5,1,0,Z3,N/A
1780532892253,q1,1,0,Z5,N/A
1780532893228,q1,1,1,Z2,N/A
1780532893234,q1,1,0,Z3,N/A
1780532893236,q1,1,0,Z4,N/A
1780532893252,q3,1,0,Z4,N/A
1780532893253,q1,1,0,Z5,N/A
1780532893255,q5,1,0,Z2,N/A
1780532894226,q3,1,0,Z5,N/A
1780532894242,q5,1,0,Z5,N/A
1780532894244,q5,1,0,Z4,N/A
1780532894245,q3,1,0,Z2,N/A
1780532894246,q5,1,1,Z5,N/A
1780532894248,q2,1,0,Z5,N/A
1780532894252,q5,1,0,Z2,N/A
1780532895225,q3,1,0,Z1,N/A
1780532895240,q1,1,0,Z5,N/A
1780532895241,q1,1,0,Z3,N/A
1780532895247,q5,1,0,Z3,N/A
1780532895254,q1,1,0,Z5,N/A
1780532896226,q3,1,0,Z5,N/A
1780532896231,q2,1,0,Z3,N/A
1780532896234,q4,1,0,Z2,N/A
1780532896236,q5,1,0,Z3,N/A
1780532896242,q5,1,0,Z3,N/A
1780532896243,q2,1,1,Z3,N/A
1780532896245,q5,1,0,Z3,N/A
1780532896246,q5,1,0,Z4,N/A
1780532896247,q3,1,1,Z4,N/A
1780532897240,q1,1,1,Z5,N/A
1780532897248,q5,1,0,Z3,N/A
1780532897260,q1,1,0,Z4,N/A
1780532897261,q3,1,0,Z5,N/A
1780532898225,q5,1,0,Z5,N/A
1780532898240,q5,1,1,Z3,N/A
1780532898242,q5,1,0,Z5,N/A
1780532898243,q1,1,0,Z1,N/A
1780532898244,q5,1,0,Z1,N/A
1780532898246,q2,1,0,Z3,N/A
1780532899242,q3,1,1,Z4,N/A
1780532899252,q2,1,0,Z2,N/A
1780532899254,q3,1,0,Z3,N/A
1780532899256,q5,1,1,Z3,N/A
1780532899265,q5,1,0,Z1,N/A
1780532899266,q3,1,0,Z1,N/A
1780532900227,q2,1,0,Z3,N/A
1780532900240,q1,1,1,Z4,N/A
1780532900242,q5,1,0,Z2,N/A
1780532900243,q1,1,0,Z3,N/A
1780532900258,q4,1,0,Z4,N/A
1780532900259,q2,1,0,Z1,N/A
1780532901226,q2,1,0,Z1,N/A
1780532901232,q3,1,0,Z3,N/A
1780532901249,q2,1,1,Z4,N/A
1780532902226,q5,1,0,Z1,N/A
1780532902232,q1,1,1,Z5,N/A
1780532902234,q3,1,0,Z2,N/A
1780532902236,q5,1,0,Z2,N/A
1780532902237,q3,1,0,Z1,N/A
1780532902240,q3,1,0,Z5,N/A
1780532902249,q2,1,1,Z4,N/A
1780532903227,q2,1,1,Z5,N/A
1780532903239,q3,1,0,Z5,N/A
1780532903245,q4,1,0,Z5,N/A
1780532903246,q4,1,0,Z3,N/A
1780532903261,q3,1,0,Z5,N/A
1780532904243,q3,1,0,Z2,N/A
1780532904244,q5,1,1,Z3,N/A
1780532904255,q2,1,0,Z5,N/A
1780532904267,q3,1,0,Z1,N/A
1780532905229,q2,1,1,Z5,N/A
1780532905235,q5,1,1,Z3,N/A
1780532905237,q5,1,0,Z1,N/A
1780532905253,q2,1,0,Z1,N/A
1780532905255,q4,1,0,Z4,N/A
1780532905258,q1,1,0,Z1,N/A
1780532906244,q5,1,0,Z1,N/A
1780532906250,q5,1,0,Z4,N/A
1780532906251,q5,1,1,Z5,N/A
1780532906252,q1,1,0,Z3,N/A
1780532906254,q3,1,0,Z2,N/A
1780532906255,q1,1,0,Z3,N/A
1780532907229,q3,1,1,Z3,N/A
1780532907245,q2,1,0,Z1,N/A
1780532907247,q5,1,0,Z4,N/A
1780532907255,q1,1,0,Z4,N/A
1780532907256,q5,1,1,Z1,N/A
1780532907258,q5,1,0,Z3,N/A
1780532907262,q2,1,1,Z1,N/A
1780532908228,q1,1,0,Z1,N/A
1780532908234,q1,1,1,Z4,N/A
1780532908236,q5,1,1,Z1,N/A
1780532908245,q5,1,1,Z5,N/A
1780532908251,q5,1,1,Z2,N/A
1780532908258,q4,1,0,Z2,N/A
1780532909229,q5,1,1,Z4,N/A
1780532909235,q3,1,0,Z5,N/A
1780532909236,q1,1,1,Z1,N/A
1780532909238,q3,1,0,Z5,N/A
1780532909239,q2,1,1,Z2,N/A
1780532909250,q1,1,1,Z3,N/A
1780532909252,q1,1,0,Z2,N/A
1780532909254,q2,1,0,Z5,N/A
1780532910230,q1,1,0,Z4,N/A
1780532910239,q2,1,0,Z4,N/A
1780532910244,q5,1,1,Z2,N/A
1780532910252,q5,1,0,Z4,N/A
1780532910254,q2,1,0,Z1,N/A
1780532910262,q5,1,1,Z5,N/A
1780532910264,q5,1,0,Z4,N/A
1780532910266,q2,1,0,Z2,N/A
1780532911228,q1,1,0,Z3,N/A
1780532911233,q2,1,1,Z1,N/A
1780532911250,q5,1,1,Z5,N/A
1780532911251,q5,1,1,Z4,N/A
1780532911257,q5,1,0,Z3,N/A
1780532911258,q4,1,0,Z2,N/A
1780532912239,q5,1,0,Z5,N/A
1780532912246,q5,1,0,Z4,N/A
1780532912248,q5,1,0,Z2,N/A
1780532912255,q2,1,1,Z3,N/A
1780532912262,q5,1,0,Z2,N/A
1780532913237,q2,1,1,Z2,N/A
1780532913239,q3,1,0,Z3,N/A
1780532913249,q1,1,0,Z5,N/A
1780532913264,q5,1,0,Z1,N/A
1780532914228,q5,1,0,Z2,N/A
1780532914238,q2,1,0,Z1,N/A
1780532914240,q5,1,0,Z1,N/A
1780532914248,q3,1,0,Z3,N/A
1780532914265,q3,1,0,Z1,N/A
1780532915228,q2,1,0,Z2,N/A
1780532915248,q4,1,0,Z4,N/A
1780532915249,q2,1,0,Z5,N/A
1780532915255,q5,1,0,Z5,N/A
1780532915261,q1,1,0,Z4,N/A
1780532916230,q1,1,1,Z3,N/A
1780532916236,q4,1,0,Z4,N/A
1780532916237,q2,1,0,Z3,N/A
1780532916254,q1,1,0,Z5,N/A
1780532916265,q2,1,1,Z3,N/A
