timestamp,query_type,hit,latency_ms,zone,cache_key
1780542634570,q5,1,11,Z1,N/A
1780542634592,q5,1,0,Z5,N/A
1780542634612,q4,0,14,Z1,N/A
1780542634621,q5,1,1,Z3,N/A
1780542634626,q1,1,0,Z2,N/A
1780542634636,q1,0,5,Z5,N/A
1780542634654,q1,0,6,Z1,N/A
1780542634661,q1,1,1,Z1,N/A
1780542634666,q1,1,1,Z2,N/A
1780542634678,q3,0,7,Z1,N/A
1780542634680,q3,1,0,Z2,N/A
1780542634683,q5,1,1,Z4,N/A
1780542634695,q2,0,9,Z3,N/A
1780542634703,q1,0,4,Z1,N/A
1780542634711,q1,0,5,Z1,N/A
1780542634714,q5,1,0,Z4,N/A
1780542634718,q5,1,1,Z2,N/A
1780542634727,q2,0,7,Z3,N/A
1780542634729,q5,1,0,Z5,N/A
1780542634731,q4,1,1,Z3,N/A
1780542635551,q5,1,0,Z4,N/A
1780542635565,q3,1,1,Z3,N/A
1780542635579,q2,0,9,Z5,N/A
1780542635590,q5,1,2,Z4,N/A
1780542635595,q4,1,1,Z4,N/A
1780542635605,q3,1,0,Z5,N/A
1780542635614,q4,0,7,Z5,N/A
1780542635622,q1,0,6,Z3,N/A
1780542635623,q3,1,1,Z1,N/A
1780542635632,q4,0,7,Z4,N/A
1780542635638,q2,0,4,Z2,N/A
1780542635644,q4,0,5,Z2,N/A
1780542635651,q4,0,5,Z4,N/A
1780542635653,q2,1,0,Z5,N/A
1780542635655,q1,1,0,Z5,N/A
1780542635657,q1,1,1,Z3,N/A
1780542635663,q1,0,4,Z4,N/A
1780542635665,q5,1,0,Z5,N/A
1780542635666,q3,1,1,Z5,N/A
1780542635672,q1,0,4,Z2,N/A
1780542636556,q2,0,8,Z3,N/A
1780542636565,q5,1,0,Z4,N/A
1780542636567,q2,1,0,Z5,N/A
1780542636570,q5,1,0,Z3,N/A
1780542636572,q1,1,0,Z5,N/A
1780542636577,q2,0,4,Z2,N/A
1780542636579,q5,1,0,Z2,N/A
1780542636581,q5,1,0,Z2,N/A
1780542636587,q4,0,5,Z2,N/A
1780542636589,q3,1,0,Z1,N/A
1780542636591,q3,1,0,Z3,N/A
1780542636599,q4,0,5,Z2,N/A
1780542636601,q5,1,0,Z2,N/A
1780542636602,q4,1,0,Z4,N/A
1780542636607,q3,0,3,Z5,N/A
1780542636609,q5,1,0,Z3,N/A
1780542636615,q1,0,4,Z3,N/A
1780542636621,q3,1,1,Z4,N/A
1780542636626,q3,0,3,Z4,N/A
1780542636628,q2,1,0,Z2,N/A
1780542637549,q1,1,0,Z3,N/A
1780542637557,q1,1,0,Z2,N/A
1780542637561,q3,1,0,Z4,N/A
1780542637567,q4,1,1,Z2,N/A
1780542637570,q5,1,0,Z1,N/A
1780542637574,q5,1,1,Z1,N/A
1780542637581,q4,0,5,Z3,N/A
1780542637591,q3,0,4,Z2,N/A
1780542637594,q3,1,1,Z4,N/A
1780542637597,q5,1,0,Z5,N/A
1780542637605,q4,0,5,Z1,N/A
1780542637610,q3,0,3,Z5,N/A
1780542637616,q4,0,4,Z4,N/A
1780542637622,q3,0,5,Z3,N/A
1780542637629,q2,0,6,Z3,N/A
1780542637631,q2,1,0,Z3,N/A
1780542637633,q1,1,0,Z4,N/A
1780542637639,q4,0,4,Z1,N/A
1780542637640,q5,1,1,Z4,N/A
1780542637642,q5,1,0,Z4,N/A
1780542638552,q1,0,3,Z4,N/A
1780542638560,q5,1,0,Z1,N/A
1780542638567,q3,0,5,Z1,N/A
1780542638569,q5,1,1,Z1,N/A
1780542638575,q4,0,4,Z1,N/A
1780542638577,q2,1,0,Z1,N/A
1780542638578,q1,1,1,Z3,N/A
1780542638580,q5,1,0,Z2,N/A
1780542638582,q5,1,0,Z2,N/A
1780542638586,q3,0,2,Z2,N/A
1780542638588,q1,1,0,Z4,N/A
1780542638590,q3,1,0,Z4,N/A
1780542638591,q4,1,0,Z5,N/A
1780542638593,q2,1,0,Z2,N/A
1780542638597,q1,1,1,Z1,N/A
1780542638599,q5,1,0,Z2,N/A
1780542638604,q1,0,5,Z3,N/A
1780542638606,q3,1,0,Z5,N/A
1780542638607,q3,1,1,Z3,N/A
1780542638611,q3,0,2,Z1,N/A
1780542639547,q1,1,0,Z4,N/A
1780542639557,q5,1,3,Z1,N/A
1780542639560,q1,1,1,Z4,N/A
1780542639565,q2,0,3,Z4,N/A
1780542639568,q3,1,1,Z4,N/A
1780542639570,q5,1,0,Z4,N/A
1780542639571,q5,1,1,Z1,N/A
1780542639574,q5,1,1,Z1,N/A
1780542639575,q4,1,1,Z3,N/A
1780542639581,q1,1,0,Z3,N/A
1780542639584,q4,1,1,Z3,N/A
1780542639590,q2,0,3,Z4,N/A
1780542639592,q4,1,0,Z5,N/A
1780542639597,q1,1,1,Z5,N/A
1780542639599,q2,1,0,Z2,N/A
1780542639607,q4,0,6,Z3,N/A
1780542639612,q1,0,4,Z2,N/A
1780542639615,q1,1,1,Z3,N/A
1780542639617,q4,1,0,Z1,N/A
1780542639619,q2,1,0,Z4,N/A
1780542640553,q1,1,2,Z2,N/A
1780542640561,q2,1,0,Z1,N/A
1780542640575,q3,1,1,Z3,N/A
1780542640583,q1,0,6,Z2,N/A
1780542640585,q1,1,1,Z3,N/A
1780542640591,q3,0,4,Z2,N/A
1780542640593,q4,1,1,Z2,N/A
1780542640596,q5,1,1,Z2,N/A
1780542640598,q2,1,0,Z3,N/A
1780542640607,q4,0,6,Z4,N/A
1780542640615,q4,0,5,Z1,N/A
1780542640620,q2,0,3,Z1,N/A
1780542640622,q3,1,0,Z1,N/A
1780542640623,q5,1,0,Z3,N/A
1780542640625,q2,1,0,Z2,N/A
1780542640636,q2,0,4,Z4,N/A
1780542640638,q2,1,0,Z4,N/A
1780542640646,q4,0,6,Z3,N/A
1780542640655,q4,0,7,Z3,N/A
1780542640658,q5,1,1,Z3,N/A
1780542641547,q3,1,0,Z2,N/A
1780542641552,q2,1,0,Z5,N/A
1780542641556,q1,1,1,Z1,N/A
1780542641560,q5,1,1,Z1,N/A
1780542641563,q1,1,0,Z3,N/A
1780542641566,q2,1,1,Z5,N/A
1780542641567,q5,1,0,Z1,N/A
1780542641568,q5,1,0,Z2,N/A
1780542641576,q4,0,3,Z2,N/A
1780542641577,q1,1,0,Z5,N/A
1780542641579,q2,1,0,Z3,N/A
1780542641580,q2,1,0,Z2,N/A
1780542641582,q3,1,0,Z1,N/A
1780542641586,q4,0,3,Z1,N/A
1780542641589,q1,0,2,Z4,N/A
1780542641591,q1,1,0,Z1,N/A
1780542641592,q5,1,0,Z4,N/A
1780542641597,q3,0,3,Z3,N/A
1780542641600,q3,0,3,Z2,N/A
1780542641601,q4,1,0,Z5,N/A
1780542642554,q4,0,6,Z3,N/A
1780542642561,q3,1,0,Z2,N/A
1780542642565,q4,0,4,Z5,N/A
1780542642567,q2,1,0,Z5,N/A
1780542642568,q2,1,0,Z5,N/A
1780542642569,q3,1,0,Z1,N/A
1780542642571,q4,1,0,Z5,N/A
1780542642572,q2,1,0,Z2,N/A
1780542642573,q2,1,0,Z3,N/A
1780542642578,q2,0,4,Z3,N/A
1780542642579,q2,1,0,Z3,N/A
1780542642580,q3,1,1,Z5,N/A
1780542642581,q5,1,0,Z3,N/A
1780542642582,q4,1,0,Z4,N/A
1780542642584,q1,1,0,Z3,N/A
1780542642585,q4,1,1,Z4,N/A
1780542642586,q5,1,0,Z4,N/A
1780542642587,q1,1,0,Z3,N/A
1780542642589,q3,1,0,Z2,N/A
1780542642590,q2,1,0,Z1,N/A
1780542643547,q5,1,0,Z5,N/A
1780542643556,q3,1,1,Z5,N/A
1780542643560,q3,1,1,Z4,N/A
1780542643566,q4,0,5,Z4,N/A
1780542643567,q1,1,0,Z4,N/A
1780542643569,q3,1,0,Z1,N/A
1780542643570,q4,1,0,Z3,N/A
1780542643571,q3,1,0,Z3,N/A
1780542643574,q2,0,2,Z1,N/A
1780542643578,q3,0,2,Z4,N/A
1780542643579,q1,1,0,Z1,N/A
1780542643584,q1,1,0,Z1,N/A
1780542643585,q2,1,0,Z2,N/A
1780542643586,q2,1,1,Z3,N/A
1780542643590,q2,0,2,Z5,N/A
1780542643594,q2,0,2,Z2,N/A
1780542643595,q1,1,0,Z1,N/A
1780542643599,q2,0,2,Z4,N/A
1780542643600,q2,1,0,Z2,N/A
1780542643605,q4,0,5,Z2,N/A
1780542644548,q5,1,0,Z3,N/A
1780542644554,q1,1,1,Z4,N/A
1780542644558,q5,1,0,Z4,N/A
1780542644560,q1,1,0,Z3,N/A
1780542644562,q1,1,0,Z1,N/A
1780542644565,q4,1,0,Z3,N/A
1780542644570,q1,0,4,Z2,N/A
1780542644571,q4,1,0,Z2,N/A
1780542644572,q3,1,1,Z3,N/A
1780542644582,q4,0,4,Z5,N/A
1780542644586,q4,0,3,Z1,N/A
1780542644592,q4,0,4,Z1,N/A
1780542644593,q3,1,0,Z5,N/A
1780542644599,q4,0,4,Z4,N/A
1780542644602,q1,0,2,Z1,N/A
1780542644604,q2,1,0,Z4,N/A
1780542644605,q2,1,0,Z2,N/A
1780542644610,q4,0,4,Z1,N/A
1780542644611,q5,1,1,Z3,N/A
1780542644613,q5,1,0,Z1,N/A
1780542645559,q4,0,9,Z2,N/A
1780542645569,q4,1,0,Z4,N/A
1780542645583,q4,0,11,Z4,N/A
1780542645586,q1,1,1,Z4,N/A
1780542645589,q2,1,1,Z5,N/A
1780542645591,q2,1,0,Z4,N/A
1780542645594,q5,1,0,Z5,N/A
1780542645597,q1,1,0,Z3,N/A
1780542645599,q5,1,0,Z4,N/A
1780542645605,q2,0,5,Z4,N/A
1780542645608,q2,1,1,Z3,N/A
1780542645626,q1,0,13,Z3,N/A
1780542645629,q4,1,0,Z4,N/A
1780542645631,q3,1,0,Z3,N/A
1780542645646,q4,0,11,Z3,N/A
1780542645654,q5,1,0,Z3,N/A
1780542645659,q1,0,3,Z1,N/A
1780542645661,q2,1,0,Z2,N/A
1780542645668,q3,0,5,Z5,N/A
1780542645670,q5,1,0,Z5,N/A
1780542646548,q4,1,0,Z1,N/A
1780542646558,q3,1,1,Z4,N/A
1780542646561,q2,1,0,Z5,N/A
1780542646571,q1,0,6,Z3,N/A
1780542646580,q2,1,0,Z1,N/A
1780542646582,q5,1,0,Z3,N/A
1780542646584,q5,1,0,Z2,N/A
1780542646586,q4,1,0,Z4,N/A
1780542646588,q1,1,0,Z1,N/A
1780542646590,q5,1,0,Z1,N/A
1780542646595,q4,0,4,Z4,N/A
1780542646596,q1,1,1,Z3,N/A
1780542646597,q2,1,0,Z1,N/A
1780542646604,q4,0,5,Z3,N/A
1780542646605,q1,1,1,Z4,N/A
1780542646608,q3,1,0,Z1,N/A
1780542646610,q4,1,0,Z5,N/A
1780542646612,q3,1,0,Z5,N/A
1780542646619,q4,0,5,Z5,N/A
1780542646620,q3,1,0,Z5,N/A
1780542647547,q3,1,0,Z5,N/A
1780542647552,q5,1,1,Z4,N/A
1780542647559,q3,0,5,Z3,N/A
1780542647564,q4,0,4,Z3,N/A
1780542647566,q5,1,0,Z4,N/A
1780542647567,q2,1,0,Z3,N/A
1780542647568,q5,1,0,Z2,N/A
1780542647569,q3,1,0,Z5,N/A
1780542647573,q4,0,3,Z5,N/A
1780542647577,q4,0,4,Z2,N/A
1780542647581,q4,1,1,Z2,N/A
1780542647586,q4,0,3,Z1,N/A
1780542647587,q5,1,0,Z3,N/A
1780542647588,q1,1,0,Z3,N/A
1780542647590,q3,1,0,Z1,N/A
1780542647593,q3,0,3,Z2,N/A
1780542647599,q4,0,4,Z5,N/A
1780542647600,q1,1,1,Z1,N/A
1780542647604,q4,0,3,Z4,N/A
1780542647607,q5,1,1,Z3,N/A
1780542648547,q1,1,1,Z2,N/A
1780542648553,q1,1,0,Z4,N/A
1780542648563,q4,0,7,Z2,N/A
1780542648569,q3,0,4,Z3,N/A
1780542648574,q4,0,3,Z5,N/A
1780542648576,q5,1,0,Z2,N/A
1780542648578,q5,1,0,Z5,N/A
1780542648580,q4,1,0,Z3,N/A
1780542648585,q4,0,4,Z4,N/A
1780542648592,q2,0,3,Z1,N/A
1780542648594,q5,1,0,Z4,N/A
1780542648596,q2,1,0,Z3,N/A
1780542648602,q4,0,5,Z3,N/A
1780542648603,q3,1,0,Z1,N/A
1780542648605,q5,1,0,Z4,N/A
1780542648611,q4,0,5,Z5,N/A
1780542648613,q2,1,0,Z5,N/A
1780542648615,q4,1,0,Z2,N/A
1780542648616,q1,1,1,Z4,N/A
1780542648618,q3,1,0,Z5,N/A
1780542649555,q4,0,8,Z2,N/A
1780542649561,q1,1,0,Z5,N/A
1780542649568,q4,0,5,Z5,N/A
1780542649571,q2,1,1,Z5,N/A
1780542649574,q3,0,2,Z1,N/A
1780542649576,q5,1,0,Z3,N/A
1780542649579,q2,1,0,Z3,N/A
1780542649586,q4,0,5,Z4,N/A
1780542649594,q4,0,6,Z4,N/A
1780542649596,q2,1,0,Z2,N/A
1780542649598,q2,1,0,Z5,N/A
1780542649603,q4,0,3,Z5,N/A
1780542649605,q3,1,0,Z1,N/A
1780542649610,q4,0,4,Z2,N/A
1780542649612,q2,1,0,Z4,N/A
1780542649618,q3,0,4,Z4,N/A
1780542649620,q4,1,0,Z3,N/A
1780542649627,q4,0,6,Z2,N/A
1780542649629,q3,1,0,Z4,N/A
1780542649632,q5,1,2,Z4,N/A
1780542650556,q4,0,9,Z5,N/A
1780542650567,q5,1,1,Z4,N/A
1780542650569,q5,1,0,Z3,N/A
1780542650574,q1,0,3,Z1,N/A
1780542650576,q1,1,0,Z3,N/A
1780542650578,q1,1,0,Z3,N/A
1780542650580,q1,1,0,Z2,N/A
1780542650582,q2,1,0,Z4,N/A
1780542650584,q1,1,1,Z1,N/A
1780542650586,q5,1,0,Z2,N/A
1780542650588,q3,1,0,Z5,N/A
1780542650590,q4,1,0,Z2,N/A
1780542650593,q3,1,1,Z1,N/A
1780542650594,q3,1,0,Z3,N/A
1780542650596,q1,1,0,Z1,N/A
1780542650598,q2,1,0,Z3,N/A
1780542650599,q3,1,0,Z1,N/A
1780542650606,q2,0,5,Z4,N/A
1780542650608,q2,1,0,Z1,N/A
1780542650610,q5,1,0,Z2,N/A
1780542651545,q3,1,0,Z3,N/A
1780542651553,q1,1,0,Z5,N/A
1780542651560,q4,0,7,Z4,N/A
1780542651562,q1,1,0,Z2,N/A
1780542651563,q2,1,0,Z4,N/A
1780542651564,q4,1,1,Z4,N/A
1780542651567,q1,0,2,Z4,N/A
1780542651568,q5,1,0,Z1,N/A
1780542651572,q3,1,0,Z3,N/A
1780542651574,q1,1,0,Z1,N/A
1780542651575,q3,1,0,Z1,N/A
1780542651576,q3,1,0,Z3,N/A
1780542651578,q1,1,0,Z2,N/A
1780542651579,q3,1,0,Z3,N/A
1780542651583,q1,0,2,Z4,N/A
1780542651584,q1,1,0,Z5,N/A
1780542651586,q5,1,0,Z1,N/A
1780542651588,q5,1,1,Z2,N/A
1780542651590,q4,1,0,Z4,N/A
1780542651591,q2,1,0,Z5,N/A
1780542652557,q2,0,9,Z1,N/A
1780542652565,q1,1,0,Z2,N/A
1780542652568,q4,1,0,Z4,N/A
1780542652570,q2,1,0,Z2,N/A
1780542652571,q5,1,0,Z2,N/A
1780542652574,q1,1,1,Z5,N/A
1780542652575,q1,1,0,Z4,N/A
1780542652577,q3,1,0,Z2,N/A
1780542652579,q3,1,0,Z1,N/A
1780542652581,q5,1,0,Z5,N/A
1780542652583,q5,1,0,Z3,N/A
1780542652584,q2,1,1,Z2,N/A
1780542652589,q2,0,3,Z2,N/A
1780542652591,q2,1,0,Z4,N/A
1780542652592,q1,1,0,Z1,N/A
1780542652594,q3,1,0,Z5,N/A
1780542652602,q4,0,6,Z2,N/A
1780542652604,q2,1,0,Z3,N/A
1780542652612,q4,0,6,Z3,N/A
1780542652614,q5,1,0,Z4,N/A
1780542653547,q3,1,1,Z3,N/A
1780542653556,q2,1,0,Z3,N/A
1780542653561,q2,1,1,Z1,N/A
1780542653565,q1,1,0,Z1,N/A
1780542653574,q4,0,6,Z1,N/A
1780542653576,q3,1,0,Z1,N/A
1780542653577,q2,1,0,Z5,N/A
1780542653578,q1,1,0,Z2,N/A
1780542653579,q2,1,0,Z5,N/A
1780542653581,q5,1,0,Z4,N/A
1780542653582,q3,1,1,Z3,N/A
1780542653590,q4,0,4,Z5,N/A
1780542653592,q2,1,0,Z3,N/A
1780542653594,q1,1,0,Z2,N/A
1780542653596,q4,1,0,Z3,N/A
1780542653599,q1,0,3,Z2,N/A
1780542653601,q4,1,0,Z3,N/A
1780542653602,q3,1,0,Z5,N/A
1780542653603,q1,1,1,Z4,N/A
1780542653604,q3,1,0,Z3,N/A
1780542654557,q4,0,8,Z4,N/A
1780542654568,q3,0,3,Z2,N/A
1780542654570,q1,1,0,Z4,N/A
1780542654573,q5,1,0,Z3,N/A
1780542654578,q3,0,3,Z4,N/A
1780542654580,q3,1,0,Z1,N/A
1780542654582,q2,1,0,Z5,N/A
1780542654583,q3,1,1,Z3,N/A
1780542654588,q1,0,3,Z5,N/A
1780542654589,q5,1,0,Z5,N/A
1780542654592,q2,1,0,Z2,N/A
1780542654595,q4,1,1,Z5,N/A
1780542654602,q1,0,5,Z3,N/A
1780542654604,q5,1,0,Z2,N/A
1780542654607,q5,1,0,Z5,N/A
1780542654608,q3,1,0,Z4,N/A
1780542654610,q1,1,0,Z5,N/A
1780542654612,q5,1,0,Z4,N/A
1780542654614,q2,1,0,Z2,N/A
1780542654616,q2,1,1,Z5,N/A
1780542655555,q4,0,9,Z2,N/A
1780542655572,q5,1,1,Z5,N/A
1780542655577,q3,1,0,Z5,N/A
1780542655580,q2,1,1,Z3,N/A
1780542655590,q4,0,7,Z3,N/A
1780542655593,q4,1,0,Z1,N/A
1780542655595,q1,1,0,Z3,N/A
1780542655603,q4,0,6,Z2,N/A
1780542655608,q3,0,3,Z4,N/A
1780542655610,q5,1,0,Z4,N/A
1780542655612,q4,1,0,Z4,N/A
1780542655622,q4,0,8,Z4,N/A
1780542655624,q3,1,0,Z4,N/A
1780542655626,q2,1,0,Z3,N/A
1780542655628,q5,1,0,Z5,N/A
1780542655630,q5,1,0,Z1,N/A
1780542655637,q5,1,1,Z2,N/A
1780542655644,q4,0,5,Z5,N/A
1780542655646,q5,1,0,Z4,N/A
1780542655648,q5,1,1,Z5,N/A
1780542656547,q5,1,0,Z1,N/A
1780542656558,q5,1,0,Z4,N/A
1780542656562,q3,1,0,Z2,N/A
1780542656565,q3,1,0,Z1,N/A
1780542656569,q4,1,1,Z2,N/A
1780542656571,q1,1,1,Z2,N/A
1780542656573,q3,1,0,Z2,N/A
1780542656575,q1,1,1,Z1,N/A
1780542656577,q1,1,1,Z4,N/A
1780542656582,q2,1,0,Z5,N/A
1780542656590,q4,0,6,Z4,N/A
1780542656593,q2,1,0,Z5,N/A
1780542656602,q4,0,7,Z2,N/A
1780542656604,q2,1,1,Z1,N/A
1780542656606,q1,1,0,Z5,N/A
1780542656611,q4,0,5,Z2,N/A
1780542656613,q1,1,0,Z3,N/A
1780542656614,q1,1,1,Z4,N/A
1780542656616,q3,1,0,Z3,N/A
1780542656618,q1,1,1,Z3,N/A
1780542657547,q1,1,1,Z5,N/A
1780542657557,q2,0,3,Z4,N/A
1780542657568,q5,1,0,Z3,N/A
1780542657571,q4,1,1,Z1,N/A
